Word,Lemma
एरण्डपत्रिका,चक्रदन्ती
अणुरेवती,चक्रदन्ती
विशोधनी,चक्रदन्ती
कुम्भी,चक्रदन्ती
उडुम्बरदला,चक्रदन्ती
चक्रदत्तः,चक्रदत्तः
चक्रचूडामणिः,चक्रचूडामणिः
घोषिणी,घोषिणी
घोषस्थली,घोषस्थली
घोषवान्,घोषवान्
घोषमतिः,घोषमतिः
घोरवालुकः,घोरवालुकः
घोरकः,घोरकः
घोटकमुखी,घोटकमुखी
घृतवती,घृतवती
घृतधारा,घृतधारा
घृतच्युता,घृतच्युता
घूर्णिका,घूर्णिका
घातनः,घातनः
घर्मोच्छिष्टः,घर्मोच्छिष्टः
घण्टाकर्णी,घण्टाकर्णी
घट्टानन्दः,घट्टानन्दः
घट्टगा,घट्टगा
घटसृञ्जयः,घटसृञ्जयः
घटकर्परकुलकवृत्तिः,घटकर्परकुलकवृत्तिः
ग्राम्यराशिः,ग्राम्यराशिः
ग्रामणीयः,ग्रामणीयः
ग्रामकः,ग्रामकः
ग्रहशृङ्गाटकम्,ग्रहशृङ्गाटकम्
ग्रहवर्षफलम्,ग्रहवर्षफलम्
ग्रहलाघवः,ग्रहलाघवः
ग्रहयुद्धः,ग्रहयुद्धः
ग्रहयज्ञतत्त्वम्,ग्रहयज्ञतत्त्वम्
ग्रहभक्तिः,ग्रहभक्तिः
ग्रहणसम्भवाधिकारः,ग्रहणसम्भवाधिकारः
ग्रहणफलम्,ग्रहणफलम्
ग्रहणपञ्चाङ्गम्,ग्रहणपञ्चाङ्गम्
गौरीकान्तसार्वभौमः,गौरीकान्तसार्वभौमः
गौरीकान्तः,गौरीकान्तः
गौरिश्रवाः,गौरिश्रवाः
गौरिवः,गौरिवः
गौरिमान्,गौरिमान्
गौरिमती,गौरिमती
गौरितः,गौरितः
गौरात्रेयः,गौरात्रेयः
गौराङ्गमल्लीकः,गौराङ्गमल्लीकः
गौरमुखा,गौरमुखा
गौरकृष्णः,गौरकृष्णः
गौधूम्रः,गौधूम्रः
गौतमाश्रमः,गौतमाश्रमः
गौतमारण्यम्,गौतमारण्यम्
गौडेश्वराचार्यः,गौडेश्वराचार्यः
गौडाभिनन्दनः,गौडाभिनन्दनः
गौडाभिनन्दः,गौडाभिनन्दः
गौडभृत्यपुरम्,गौडभृत्यपुरम्
गौडपुरम्,गौडपुरम्
